,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
594,Church and Wellesley,43.6658599,-79.38315990000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
595,Church and Wellesley,43.6658599,-79.38315990000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
596,Church and Wellesley,43.6658599,-79.38315990000001,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
597,Church and Wellesley,43.6658599,-79.38315990000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
598,Church and Wellesley,43.6658599,-79.38315990000001,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
599,Church and Wellesley,43.6658599,-79.38315990000001,Como En Casa,43.66516,-79.384796,Mexican Restaurant
600,Church and Wellesley,43.6658599,-79.38315990000001,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
601,Church and Wellesley,43.6658599,-79.38315990000001,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
602,Church and Wellesley,43.6658599,-79.38315990000001,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
603,Church and Wellesley,43.6658599,-79.38315990000001,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
604,Church and Wellesley,43.6658599,-79.38315990000001,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
605,Church and Wellesley,43.6658599,-79.38315990000001,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
606,Church and Wellesley,43.6658599,-79.38315990000001,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
607,Church and Wellesley,43.6658599,-79.38315990000001,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
608,Church and Wellesley,43.6658599,-79.38315990000001,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
609,Church and Wellesley,43.6658599,-79.38315990000001,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
610,Church and Wellesley,43.6658599,-79.38315990000001,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
611,Church and Wellesley,43.6658599,-79.38315990000001,Starbucks,43.66498,-79.38051,Coffee Shop
612,Church and Wellesley,43.6658599,-79.38315990000001,T-Swirl Crepe,43.663452,-79.384125,Creperie
613,Church and Wellesley,43.6658599,-79.38315990000001,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
614,Church and Wellesley,43.6658599,-79.38315990000001,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
615,Church and Wellesley,43.6658599,-79.38315990000001,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
616,Church and Wellesley,43.6658599,-79.38315990000001,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
617,Church and Wellesley,43.6658599,-79.38315990000001,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
618,Church and Wellesley,43.6658599,-79.38315990000001,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
619,Church and Wellesley,43.6658599,-79.38315990000001,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
620,Church and Wellesley,43.6658599,-79.38315990000001,Baskin Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
621,Church and Wellesley,43.6658599,-79.38315990000001,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
622,Church and Wellesley,43.6658599,-79.38315990000001,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
623,Church and Wellesley,43.6658599,-79.38315990000001,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
624,Church and Wellesley,43.6658599,-79.38315990000001,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
625,Church and Wellesley,43.6658599,-79.38315990000001,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
626,Church and Wellesley,43.6658599,-79.38315990000001,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
627,Church and Wellesley,43.6658599,-79.38315990000001,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
628,Church and Wellesley,43.6658599,-79.38315990000001,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
629,Church and Wellesley,43.6658599,-79.38315990000001,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
630,Church and Wellesley,43.6658599,-79.38315990000001,YMCA,43.66275344493089,-79.3848492869005,Gym
631,Church and Wellesley,43.6658599,-79.38315990000001,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
632,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
633,Church and Wellesley,43.6658599,-79.38315990000001,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
634,Church and Wellesley,43.6658599,-79.38315990000001,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
635,Church and Wellesley,43.6658599,-79.38315990000001,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
636,Church and Wellesley,43.6658599,-79.38315990000001,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
637,Church and Wellesley,43.6658599,-79.38315990000001,Wish,43.66875926600152,-79.38569365317709,Restaurant
638,Church and Wellesley,43.6658599,-79.38315990000001,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
639,Church and Wellesley,43.6658599,-79.38315990000001,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
640,Church and Wellesley,43.6658599,-79.38315990000001,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
641,Church and Wellesley,43.6658599,-79.38315990000001,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
642,Church and Wellesley,43.6658599,-79.38315990000001,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
643,Church and Wellesley,43.6658599,-79.38315990000001,Crews & Tangos,43.66432031951433,-79.38048975871902,Gay Bar
644,Church and Wellesley,43.6658599,-79.38315990000001,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
645,Church and Wellesley,43.6658599,-79.38315990000001,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
646,Church and Wellesley,43.6658599,-79.38315990000001,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
647,Church and Wellesley,43.6658599,-79.38315990000001,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
648,Church and Wellesley,43.6658599,-79.38315990000001,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
649,Church and Wellesley,43.6658599,-79.38315990000001,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
650,Church and Wellesley,43.6658599,-79.38315990000001,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
651,Church and Wellesley,43.6658599,-79.38315990000001,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
652,Church and Wellesley,43.6658599,-79.38315990000001,Rolltation,43.669388,-79.386566,Sushi Restaurant
653,Church and Wellesley,43.6658599,-79.38315990000001,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
654,Church and Wellesley,43.6658599,-79.38315990000001,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
655,Church and Wellesley,43.6658599,-79.38315990000001,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
656,Church and Wellesley,43.6658599,-79.38315990000001,7 West Cafe,43.66866503275271,-79.38682953936424,Café
657,Church and Wellesley,43.6658599,-79.38315990000001,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
658,Church and Wellesley,43.6658599,-79.38315990000001,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
659,Church and Wellesley,43.6658599,-79.38315990000001,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
660,Church and Wellesley,43.6658599,-79.38315990000001,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
661,Church and Wellesley,43.6658599,-79.38315990000001,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
662,Church and Wellesley,43.6658599,-79.38315990000001,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
663,Church and Wellesley,43.6658599,-79.38315990000001,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
664,Church and Wellesley,43.6658599,-79.38315990000001,Flash,43.66431873076484,-79.38019013536531,Strip Club
665,Church and Wellesley,43.6658599,-79.38315990000001,Joe Fresh,43.661956,-79.38016,Clothing Store
666,Church and Wellesley,43.6658599,-79.38315990000001,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
667,Church and Wellesley,43.6658599,-79.38315990000001,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
668,Church and Wellesley,43.6658599,-79.38315990000001,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
669,Church and Wellesley,43.6658599,-79.38315990000001,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
670,Church and Wellesley,43.6658599,-79.38315990000001,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
671,Church and Wellesley,43.6658599,-79.38315990000001,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
672,Church and Wellesley,43.6658599,-79.38315990000001,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
673,Church and Wellesley,43.6658599,-79.38315990000001,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
674,Church and Wellesley,43.6658599,-79.38315990000001,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
675,Church and Wellesley,43.6658599,-79.38315990000001,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
676,Harbourfront,43.6542599,-79.3606359,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
677,Harbourfront,43.6542599,-79.3606359,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
678,Harbourfront,43.6542599,-79.3606359,Cooper Koo Family YMCA,43.65319052672638,-79.35794700053884,Gym / Fitness Center
679,Harbourfront,43.6542599,-79.3606359,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
680,Harbourfront,43.6542599,-79.3606359,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
681,Harbourfront,43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
682,Harbourfront,43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
683,Harbourfront,43.6542599,-79.3606359,Corktown Common,43.655617799749734,-79.3562113397429,Park
684,Harbourfront,43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
685,Harbourfront,43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
686,Harbourfront,43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
687,Harbourfront,43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
688,Harbourfront,43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
689,Harbourfront,43.6542599,-79.3606359,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
690,Harbourfront,43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
691,Harbourfront,43.6542599,-79.3606359,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
692,Harbourfront,43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
693,Harbourfront,43.6542599,-79.3606359,Starbucks,43.651613,-79.364917,Coffee Shop
694,Harbourfront,43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
695,Harbourfront,43.6542599,-79.3606359,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
696,Harbourfront,43.6542599,-79.3606359,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
697,Harbourfront,43.6542599,-79.3606359,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
698,Harbourfront,43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
699,Harbourfront,43.6542599,-79.3606359,Underpass Park,43.65576361726024,-79.3548059463501,Park
700,Harbourfront,43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
701,Harbourfront,43.6542599,-79.3606359,Souvlaki Express,43.65558391537734,-79.36443816909016,Greek Restaurant
702,Harbourfront,43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
703,Harbourfront,43.6542599,-79.3606359,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
704,Harbourfront,43.6542599,-79.3606359,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
705,Harbourfront,43.6542599,-79.3606359,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
706,Harbourfront,43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
707,Harbourfront,43.6542599,-79.3606359,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
708,Harbourfront,43.6542599,-79.3606359,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
709,Harbourfront,43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
710,Harbourfront,43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
711,Harbourfront,43.6542599,-79.3606359,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream Shop
712,Harbourfront,43.6542599,-79.3606359,The Aviary,43.65363394725125,-79.35466212072043,Pub
713,Harbourfront,43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
714,Harbourfront,43.6542599,-79.3606359,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
715,Harbourfront,43.6542599,-79.3606359,Izumi,43.6499697935016,-79.36015326451906,Asian Restaurant
716,Harbourfront,43.6542599,-79.3606359,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731126,Brewery
717,Harbourfront,43.6542599,-79.3606359,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
718,Harbourfront,43.6542599,-79.3606359,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
719,Harbourfront,43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
720,Harbourfront,43.6542599,-79.3606359,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
721,Harbourfront,43.6542599,-79.3606359,Residence & Conference Centre,43.65304,-79.35704,Hotel
722,Harbourfront,43.6542599,-79.3606359,The Healthy Road,43.656264585886454,-79.35711882680904,Health Food Store
723,Harbourfront,43.6542599,-79.3606359,FUEL+,43.653193,-79.355867,Coffee Shop
724,Harbourfront,43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antique Shop
725,"Ryerson,Garden District",43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
726,"Ryerson,Garden District",43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
727,"Ryerson,Garden District",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
728,"Ryerson,Garden District",43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
729,"Ryerson,Garden District",43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
730,"Ryerson,Garden District",43.6571618,-79.37893709999999,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
731,"Ryerson,Garden District",43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
732,"Ryerson,Garden District",43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
733,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
734,"Ryerson,Garden District",43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
735,"Ryerson,Garden District",43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
736,"Ryerson,Garden District",43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
737,"Ryerson,Garden District",43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
738,"Ryerson,Garden District",43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
739,"Ryerson,Garden District",43.6571618,-79.37893709999999,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
740,"Ryerson,Garden District",43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
741,"Ryerson,Garden District",43.6571618,-79.37893709999999,Cineplex Cinemas,43.65612555948613,-79.38039005666784,Movie Theater
742,"Ryerson,Garden District",43.6571618,-79.37893709999999,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
743,"Ryerson,Garden District",43.6571618,-79.37893709999999,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
744,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
745,"Ryerson,Garden District",43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
746,"Ryerson,Garden District",43.6571618,-79.37893709999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
747,"Ryerson,Garden District",43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
748,"Ryerson,Garden District",43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
749,"Ryerson,Garden District",43.6571618,-79.37893709999999,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
750,"Ryerson,Garden District",43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
751,"Ryerson,Garden District",43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
752,"Ryerson,Garden District",43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
753,"Ryerson,Garden District",43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
754,"Ryerson,Garden District",43.6571618,-79.37893709999999,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
755,"Ryerson,Garden District",43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
756,"Ryerson,Garden District",43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
757,"Ryerson,Garden District",43.6571618,-79.37893709999999,Milestones,43.65630763877396,-79.38082230024877,Fast Food Restaurant
758,"Ryerson,Garden District",43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672277,-79.37919981155157,Coffee Shop
759,"Ryerson,Garden District",43.6571618,-79.37893709999999,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
760,"Ryerson,Garden District",43.6571618,-79.37893709999999,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
761,"Ryerson,Garden District",43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
762,"Ryerson,Garden District",43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
763,"Ryerson,Garden District",43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
764,"Ryerson,Garden District",43.6571618,-79.37893709999999,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
765,"Ryerson,Garden District",43.6571618,-79.37893709999999,Panera Bread,43.65710745327419,-79.38157439231873,Bakery
766,"Ryerson,Garden District",43.6571618,-79.37893709999999,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
767,"Ryerson,Garden District",43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
768,"Ryerson,Garden District",43.6571618,-79.37893709999999,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
769,"Ryerson,Garden District",43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38012,Cosmetics Shop
770,"Ryerson,Garden District",43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
771,"Ryerson,Garden District",43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
772,"Ryerson,Garden District",43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65359376340117,-79.38061140153864,Shopping Mall
773,"Ryerson,Garden District",43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
774,"Ryerson,Garden District",43.6571618,-79.37893709999999,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
775,"Ryerson,Garden District",43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
776,"Ryerson,Garden District",43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
777,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
778,"Ryerson,Garden District",43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
779,"Ryerson,Garden District",43.6571618,-79.37893709999999,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
780,"Ryerson,Garden District",43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
781,"Ryerson,Garden District",43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
782,"Ryerson,Garden District",43.6571618,-79.37893709999999,Danish Pastry House,43.654574,-79.38074,Bakery
783,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
784,"Ryerson,Garden District",43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
785,"Ryerson,Garden District",43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
786,"Ryerson,Garden District",43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
787,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
788,"Ryerson,Garden District",43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
789,"Ryerson,Garden District",43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
790,"Ryerson,Garden District",43.6571618,-79.37893709999999,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
791,"Ryerson,Garden District",43.6571618,-79.37893709999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
792,"Ryerson,Garden District",43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
793,"Ryerson,Garden District",43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366988,Lake
794,"Ryerson,Garden District",43.6571618,-79.37893709999999,Booster Juice,43.65631796,-79.38276487,Juice Bar
795,"Ryerson,Garden District",43.6571618,-79.37893709999999,MAC,43.65405547492733,-79.38071368220903,Cosmetics Shop
796,"Ryerson,Garden District",43.6571618,-79.37893709999999,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
797,"Ryerson,Garden District",43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store
798,"Ryerson,Garden District",43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
799,"Ryerson,Garden District",43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
800,"Ryerson,Garden District",43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
801,"Ryerson,Garden District",43.6571618,-79.37893709999999,Bath & Body Works,43.654216369093064,-79.38099524844415,Cosmetics Shop
802,"Ryerson,Garden District",43.6571618,-79.37893709999999,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
803,"Ryerson,Garden District",43.6571618,-79.37893709999999,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
804,"Ryerson,Garden District",43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
805,"Ryerson,Garden District",43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558368,Pizza Place
806,"Ryerson,Garden District",43.6571618,-79.37893709999999,Disney Store,43.654248,-79.381232,Toy / Game Store
807,"Ryerson,Garden District",43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
808,"Ryerson,Garden District",43.6571618,-79.37893709999999,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
809,"Ryerson,Garden District",43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
810,"Ryerson,Garden District",43.6571618,-79.37893709999999,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
811,"Ryerson,Garden District",43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
812,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
813,"Ryerson,Garden District",43.6571618,-79.37893709999999,Starbucks,43.659509,-79.382132,Coffee Shop
814,"Ryerson,Garden District",43.6571618,-79.37893709999999,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
815,"Ryerson,Garden District",43.6571618,-79.37893709999999,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
816,"Ryerson,Garden District",43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
817,"Ryerson,Garden District",43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
818,"Ryerson,Garden District",43.6571618,-79.37893709999999,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
819,"Ryerson,Garden District",43.6571618,-79.37893709999999,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
820,"Ryerson,Garden District",43.6571618,-79.37893709999999,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
821,"Ryerson,Garden District",43.6571618,-79.37893709999999,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
822,"Ryerson,Garden District",43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741966,Shoe Store
823,"Ryerson,Garden District",43.6571618,-79.37893709999999,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
824,"Ryerson,Garden District",43.6571618,-79.37893709999999,Suite 114,43.655766,-79.38431,Speakeasy
825,St. James Town,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
